Unnamed: 0,Polymer,Polymer_SMILES,Solvent,Solvent_SMILES,Augmented_SMILES,Contact_angle,Thickness_um,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar,J_Total_flux_kg_m_2h_1,a_Separation_factor_wo
178,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ipa,CC(C)O,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O', 'O=C(C1OC(C(O)C(O)C1OC)C)O.O=C(O)C1OC(C)C(O)C(O)C1OC.OC(C)C', 'C1(C(C(O)C(O)C(C)O1)OC)C(=O)O.CC1OC(C(O)=O)C(C(O)C1O)OC.C(C)(C)O', 'O=C(C1C(C(C(C(C)O1)O)O)OC)O.OC1C(O)C(C(C(=O)O)OC1C)OC.CC(O)C']",37.37,50.0,23.5,10.0,30,0.06,0.0646,678.0
179,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'OC(=O)C1C(C(O)C(O)C(C)O1)OC.C1(OC)C(O)C(O)C(OC1C(O)=O)C.C(C)O', 'C1(C(OC(C)C(C1O)O)C(O)=O)OC.O(C)C1C(OC(C)C(O)C1O)C(O)=O.C(O)C', 'OC(C1C(C(C(O)C(O1)C)O)OC)=O.C1(C(=O)O)C(OC)C(C(C(C)O1)O)O.OCC']",37.37,50.0,26.5,10.0,50,0.06,0.0675,13.0
180,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ethanol,CCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCO', 'C(C1C(OC)C(O)C(O)C(O1)C)(O)=O.OC1C(OC)C(C(O)=O)OC(C1O)C.OCC', 'O(C1C(O)C(C(C)OC1C(O)=O)O)C.C1(OC)C(C(=O)O)OC(C(C1O)O)C.C(C)O', 'C(=O)(O)C1OC(C)C(C(C1OC)O)O.C1(C(C(OC(C1O)C)C(=O)O)OC)O.C(O)C']",37.37,50.0,26.5,10.0,60,0.06,0.0843,8.0
181,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ipa,CC(C)O,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O', 'CC1OC(C(C(C1O)O)OC)C(O)=O.O(C1C(C(=O)O)OC(C(C1O)O)C)C.CC(O)C', 'O(C)C1C(C(O)=O)OC(C)C(O)C1O.O(C)C1C(O)C(C(C)OC1C(O)=O)O.OC(C)C', 'CC1C(O)C(O)C(C(C(=O)O)O1)OC.COC1C(C(=O)O)OC(C(O)C1O)C.C(C)(O)C', 'OC(C1OC(C)C(O)C(C1OC)O)=O.O1C(C(C(C(OC)C1C(=O)O)O)O)C.C(O)(C)C', 'C1(OC)C(O)C(O)C(C)OC1C(O)=O.O1C(C(O)C(O)C(OC)C1C(O)=O)C.C(C)(C)O']",37.37,50.0,23.5,10.0,50,0.06,0.0849,278.0
182,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ipa,CC(C)O,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O', 'O1C(C(C(O)C(C1C)O)OC)C(O)=O.COC1C(O)C(O)C(OC1C(O)=O)C.C(O)(C)C', 'C1(OC)C(O)C(O)C(OC1C(=O)O)C.C1(OC(C(O)=O)C(OC)C(C1O)O)C.OC(C)C', 'O=C(C1C(OC)C(O)C(C(C)O1)O)O.C1(C(C(C(O)C(O1)C)O)OC)C(=O)O.CC(O)C', 'C1(C(OC(C(O)=O)C(C1O)OC)C)O.CC1OC(C(OC)C(C1O)O)C(=O)O.C(C)(O)C', 'OC1C(OC)C(OC(C)C1O)C(O)=O.OC1C(O)C(OC)C(OC1C)C(=O)O.C(C)(C)O']",37.37,50.0,23.5,10.0,40,0.06,0.0906,328.0
183,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ipa,CC(C)O,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O', 'CC1C(C(O)C(OC)C(O1)C(=O)O)O.CC1OC(C(=O)O)C(C(O)C1O)OC.OC(C)C', 'C1(C(C(C(=O)O)OC(C)C1O)OC)O.OC1C(O)C(C)OC(C(O)=O)C1OC.CC(O)C', 'OC(C1OC(C)C(C(O)C1OC)O)=O.O=C(O)C1C(C(O)C(O)C(O1)C)OC.C(C)(C)O', 'O=C(O)C1C(OC)C(C(O)C(C)O1)O.O1C(C(O)=O)C(OC)C(C(O)C1C)O.C(O)(C)C', 'C(O)(C1C(C(C(C(C)O1)O)O)OC)=O.O(C1C(OC(C)C(C1O)O)C(O)=O)C.C(C)(O)C']",37.37,50.0,23.5,10.0,60,0.06,0.145,148.0
184,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'C(O)C1C(OC2OC(C(C(C2N)O)OC)CO)C(C(C(O1)C)N)O.C(C)(O)C', 'OCC1C(OC)C(O)C(C(OC2C(CO)OC(C(C2O)N)C)O1)N.OC(C)C', 'C1(C(CO)OC(C(C1O)N)OC1C(C(N)C(C)OC1CO)O)OC.CC(O)C', 'NC1C(OC2C(CO)OC(C)C(N)C2O)OC(C(C1O)OC)CO.C(C)(C)O', 'O(C1C(O)C(N)C(OC1CO)OC1C(C(N)C(C)OC1CO)O)C.C(O)(C)C']",55.1,40.0,23.5,5.0,30,13.3,0.032,422.0
185,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'OC1C(C(OC(C1N)C)CO)OC1C(C(O)C(OC)C(O1)CO)N.OC(C)C', 'NC1C(O)C(OC)C(OC1OC1C(O)C(C(C)OC1CO)N)CO.C(C)(O)C', 'O1C(OC2C(C(N)C(C)OC2CO)O)C(N)C(O)C(C1CO)OC.C(O)(C)C', 'C(O)C1C(C(C(C(O1)OC1C(C(C(C)OC1CO)N)O)N)O)OC.CC(O)C', 'CC1OC(CO)C(OC2OC(C(OC)C(O)C2N)CO)C(C1N)O.C(C)(C)O']",55.1,40.0,23.5,10.0,30,13.3,0.0478,171.0
187,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'C1(OC2C(OC(C(C2O)N)C)CO)C(N)C(C(OC)C(O1)CO)O.OC(C)C', 'C1(CO)OC(C(C(C1OC)O)N)OC1C(O)C(C(C)OC1CO)N.CC(O)C', 'O1C(C)C(N)C(O)C(C1CO)OC1C(C(C(C(CO)O1)OC)O)N.C(C)(C)O', 'O(C1C(C(C(OC)C(O1)CO)O)N)C1C(C(C(OC1CO)C)N)O.C(C)(O)C']",55.1,40.0,23.5,20.0,30,13.3,0.0808,41.322314
188,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'C1(C(C)OC(CO)C(C1O)OC1OC(C(C(C1N)O)OC)CO)N.C(C)(C)O', 'C1(N)C(O)C(C(OC1OC1C(O)C(C(OC1CO)C)N)CO)OC.CC(O)C', 'C1(C(O)C(C(OC1CO)C)N)OC1OC(C(OC)C(C1N)O)CO.OC(C)C', 'OC1C(C(C)OC(CO)C1OC1C(C(O)C(OC)C(CO)O1)N)N.C(O)(C)C', 'C1(C(OC(C)C(C1O)N)CO)OC1OC(CO)C(OC)C(O)C1N.C(C)(O)C']",55.1,40.0,23.5,10.0,40,13.3,0.0863,104.8
189,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'OCC1OC(C)C(N)C(C1OC1OC(C(C(O)C1N)OC)CO)O.C(C)(O)C', 'O1C(C)C(N)C(C(OC2OC(CO)C(C(O)C2N)OC)C1CO)O.CC(O)C', 'O1C(C(C(O)C(C1C)N)OC1OC(CO)C(OC)C(C1N)O)CO.C(O)(C)C', 'C1(C)OC(C(C(O)C1N)OC1OC(C(OC)C(C1N)O)CO)CO.C(C)(C)O', 'CC1OC(CO)C(C(O)C1N)OC1OC(CO)C(C(O)C1N)OC.OC(C)C']",55.1,40.0,23.5,25.0,30,13.3,0.1043,24.793388
190,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'C1(C(N)C(OC(CO)C1OC)OC1C(O)C(N)C(C)OC1CO)O.OC(C)C', 'C1(C(C(OC2C(N)C(C(C(O2)CO)OC)O)C(CO)OC1C)O)N.C(C)(C)O', 'OCC1OC(OC2C(OC(C)C(N)C2O)CO)C(C(C1OC)O)N.CC(O)C', 'O(C1C(C(C(OC2C(C(N)C(C)OC2CO)O)OC1CO)N)O)C.C(O)(C)C', 'C1(C(C(C(C(CO)O1)OC1C(C(O)C(OC)C(CO)O1)N)O)N)C.C(C)(O)C']",55.1,40.0,23.5,30.0,30,13.3,0.1094,24.793388
191,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'OCC1OC(C(N)C(C1OC)O)OC1C(CO)OC(C(N)C1O)C.OC(C)C', 'C1(C(N)C(C(C(O1)CO)OC)O)OC1C(OC(C)C(N)C1O)CO.CC(O)C', 'C1(O)C(C(OC2C(OC(C(N)C2O)C)CO)OC(CO)C1OC)N.C(O)(C)C']",55.1,40.0,23.5,10.0,50,13.3,0.141,72.9
192,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'O1C(C(C(C(N)C1OC1C(C(C(C)OC1CO)N)O)O)OC)CO.CC(O)C', 'O1C(CO)C(C(C(C1OC1C(CO)OC(C)C(N)C1O)N)O)OC.OC(C)C', 'C1(O)C(C(CO)OC(C1N)C)OC1C(C(C(C(O1)CO)OC)O)N.C(O)(C)C', 'O1C(C)C(N)C(O)C(C1CO)OC1OC(CO)C(C(C1N)O)OC.C(C)(C)O', 'C1(O)C(N)C(C)OC(C1OC1C(N)C(O)C(C(O1)CO)OC)CO.C(C)(O)C']",55.1,40.0,23.5,5.0,30,13.3,0.0285,1469.849246
194,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'O1C(C(C(C(C1CO)OC)O)N)OC1C(C(C(OC1CO)C)N)O.OC(C)C', 'C1(C(C(OC(CO)C1OC)OC1C(OC(C)C(N)C1O)CO)N)O.C(C)(C)O', 'C1(C(OC2OC(C(C(O)C2N)OC)CO)C(OC(C)C1N)CO)O.C(C)(O)C', 'C(C1OC(OC2C(CO)OC(C(C2O)N)C)C(N)C(C1OC)O)O.CC(O)C']",55.1,40.0,23.5,15.0,30,13.3,0.0537,175.879397
195,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'CC1OC(C(OC2C(N)C(C(OC)C(CO)O2)O)C(C1N)O)CO.C(C)(O)C', 'C1(CO)C(C(C(C(O1)OC1C(C(C(OC1CO)C)N)O)N)O)OC.OC(C)C', 'C(O)C1OC(C(C(O)C1OC1OC(CO)C(OC)C(C1N)O)N)C.CC(O)C', 'OCC1OC(C(C(O)C1OC1OC(CO)C(C(O)C1N)OC)N)C.C(C)(C)O', 'OC1C(OC)C(OC(OC2C(O)C(N)C(C)OC2CO)C1N)CO.C(O)(C)C']",55.1,40.0,23.5,20.0,30,13.3,0.0732,50.251256
197,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'NC1C(O)C(C(OC1OC1C(C(N)C(C)OC1CO)O)CO)OC.CC(O)C', 'CC1C(C(O)C(OC2C(N)C(O)C(C(CO)O2)OC)C(CO)O1)N.OC(C)C', 'C1(C(OC(C(OC2OC(CO)C(OC)C(O)C2N)C1O)CO)C)N.C(C)(C)O', 'NC1C(O)C(OC)C(CO)OC1OC1C(OC(C)C(N)C1O)CO.C(C)(O)C', 'C1(CO)C(OC2OC(C(OC)C(C2N)O)CO)C(C(C(O1)C)N)O.C(O)(C)C']",55.1,40.0,23.5,5.0,30,13.3,0.0466,617.169374
198,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'C1(C(C(C(OC1C)CO)OC1C(N)C(O)C(OC)C(O1)CO)O)N.CC(O)C', 'C(O)C1OC(OC2C(CO)OC(C)C(N)C2O)C(N)C(C1OC)O.OC(C)C', 'O1C(C(C(C(N)C1OC1C(O)C(C(C)OC1CO)N)O)OC)CO.C(O)(C)C', 'C1(OC)C(OC(OC2C(CO)OC(C)C(C2O)N)C(C1O)N)CO.C(C)(O)C', 'C(O)C1C(OC2OC(CO)C(C(C2N)O)OC)C(O)C(N)C(O1)C.C(C)(C)O']",55.1,40.0,23.5,10.0,30,13.3,0.0731,265.0
199,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'C(C1OC(C(N)C(O)C1OC1C(N)C(C(C(CO)O1)OC)O)C)O.C(O)(C)C', 'OC1C(C(OC(C1N)C)CO)OC1OC(C(OC)C(C1N)O)CO.CC(O)C', 'O(C1OC(C(OC)C(C1N)O)CO)C1C(CO)OC(C(N)C1O)C.OC(C)C', 'O(C1C(C(C(OC2C(OC(C(C2O)N)C)CO)OC1CO)N)O)C.C(C)(C)O', 'OCC1OC(C)C(C(O)C1OC1C(C(C(C(O1)CO)OC)O)N)N.C(C)(O)C']",55.1,40.0,23.5,20.0,30,13.3,0.1079,97.447796
200,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'OCC1C(C(C(N)C(OC2C(CO)OC(C(C2O)N)C)O1)O)OC.OC(C)C', 'C1(C(C(OC(OC2C(OC(C(N)C2O)C)CO)C1N)CO)OC)O.C(O)(C)C', 'C(O)C1OC(C(C(C1OC)O)N)OC1C(C(C(C)OC1CO)N)O.C(C)(O)C', 'C1(OC(OC2C(O)C(N)C(C)OC2CO)C(N)C(O)C1OC)CO.CC(O)C', 'O(C)C1C(C(N)C(OC1CO)OC1C(C(C(OC1CO)C)N)O)O.C(C)(C)O']",55.1,40.0,23.5,10.0,40,13.3,0.1084,105.0
201,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'OC1C(OC)C(CO)OC(C1N)OC1C(CO)OC(C)C(N)C1O.OC(C)C', 'C(O)C1C(C(C(N)C(O1)OC1C(CO)OC(C(C1O)N)C)O)OC.C(C)(O)C', 'C1(N)C(OC2C(C(N)C(OC2CO)C)O)OC(CO)C(C1O)OC.C(C)(C)O', 'OC1C(OC)C(CO)OC(OC2C(CO)OC(C(N)C2O)C)C1N.CC(O)C', 'CC1OC(CO)C(C(O)C1N)OC1OC(C(OC)C(O)C1N)CO.C(O)(C)C']",55.1,40.0,23.5,10.0,50,13.3,0.1274,73.0
202,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'CC1C(N)C(O)C(OC2C(N)C(O)C(OC)C(O2)CO)C(CO)O1.OC(C)C', 'C1(O)C(C(OC(CO)C1OC1C(C(O)C(C(CO)O1)OC)N)C)N.CC(O)C', 'CC1OC(C(OC2OC(CO)C(OC)C(O)C2N)C(O)C1N)CO.C(C)(O)C', 'CC1C(N)C(O)C(OC2OC(CO)C(OC)C(C2N)O)C(CO)O1.C(O)(C)C', 'COC1C(CO)OC(OC2C(OC(C)C(C2O)N)CO)C(C1O)N.C(C)(C)O']",55.1,40.0,23.5,10.0,60,13.3,0.1659,58.0
203,chitosan,NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C),ipa,CC(C)O,"['NC2C(O)C(OC1OC(CO)C(O(C))C(O)C1N)C(CO)OC2(C).CC(C)O', 'O1C(C(N)C(C(OC2C(C(C(C(O2)CO)OC)O)N)C1CO)O)C.C(O)(C)C', 'C(C1OC(OC2C(O)C(C(C)OC2CO)N)C(C(C1OC)O)N)O.OC(C)C', 'O(C)C1C(CO)OC(OC2C(CO)OC(C(C2O)N)C)C(N)C1O.CC(O)C', 'C1(CO)C(OC2OC(CO)C(OC)C(O)C2N)C(C(N)C(C)O1)O.C(C)(O)C', 'OC1C(N)C(OC2C(O)C(N)C(OC2CO)C)OC(CO)C1OC.C(C)(C)O']",55.1,40.0,23.5,30.0,30,13.3,0.1669,32.482599
206,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),ipa,CC(C)O,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CC(C)O', 'C(O)(=O)C1OC(C(O)C(O)C1OC)C.C1(C(C(O)C(OC1C(=O)O)C)O)OC.OC(C)C', 'O(C)C1C(C(O)C(OC1C(=O)O)C)O.C1(C)C(O)C(O)C(C(C(O)=O)O1)OC.C(C)(O)C', 'COC1C(O)C(C(OC1C(=O)O)C)O.COC1C(O)C(C(C)OC1C(=O)O)O.CC(O)C', 'COC1C(OC(C(C1O)O)C)C(O)=O.O=C(C1OC(C)C(O)C(C1OC)O)O.C(C)(C)O', 'CC1C(O)C(C(OC)C(O1)C(O)=O)O.CC1OC(C(=O)O)C(C(C1O)O)OC.C(O)(C)C']",37.37,1.8,23.5,10.0,45,1.0,0.3152,1974.883721
208,alginate,O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C),n-butanol,CCCCO,"['O=C(O)C1OC(C)C(O)C(O)C1O(C).O=C(O)C1OC(C)C(O)C(O)C1O(C).CCCCO', 'CC1OC(C(OC)C(O)C1O)C(O)=O.C1(O)C(OC)C(OC(C)C1O)C(O)=O.C(CO)CC', 'O1C(C(OC)C(C(C1C)O)O)C(O)=O.OC(=O)C1C(OC)C(O)C(C(C)O1)O.OCCCC', 'O(C1C(O)C(O)C(C)OC1C(O)=O)C.OC1C(O)C(OC(C(=O)O)C1OC)C.C(CCC)O', 'O(C)C1C(O)C(O)C(OC1C(=O)O)C.O=C(C1OC(C)C(C(O)C1OC)O)O.C(C)CCO', 'OC(=O)C1OC(C)C(O)C(O)C1OC.O(C)C1C(OC(C)C(C1O)O)C(=O)O.C(CCO)C']",37.37,1.8,23.1,10.0,45,1.0,0.4765,859.534884
210,pva,C(C)C(C)(O),n-butanol,CCCCO,"['C(C)C(C)(O).CCCCO', 'CCC(O)C.C(C)CCO', 'CC(CC)O.C(CCO)C', 'OC(C)CC.C(O)CCC', 'C(O)(CC)C.C(CO)CC', 'C(C)(O)CC.C(CC)CO']",74.0,1.8,23.1,10.0,45,1.0,0.624,573.023256
211,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C[Si](C)(C(=C(C)C)C)C.OCCCC', 'C(C)(C)=C([Si](C)(C)C)C.C(CC)CO', 'C[Si](C(C)=C(C)C)(C)C.C(CCO)C', 'C(=C(C)C)(C)[Si](C)(C)C.C(C)CCO', 'C(C)(=C([Si](C)(C)C)C)C.C(CCC)O']",100.0,20.0,23.1,99.0,25,2.7,0.0809,0.01393
212,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'CC([Si](C)(C)C)=C(C)C.C(CC)CO', 'CC(=C(C)[Si](C)(C)C)C.C(O)CCC', 'C[Si](C)(C(C)=C(C)C)C.C(CCO)C', '[Si](C)(C)(C(C)=C(C)C)C.C(CO)CC', 'CC(C)=C([Si](C)(C)C)C.OCCCC']",100.0,20.0,23.1,98.5,25,2.7,0.0879,0.013592
213,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C(C)(C)=C([Si](C)(C)C)C.C(CC)CO', 'C[Si](C)(C(=C(C)C)C)C.C(CCO)C', 'C[Si](C(=C(C)C)C)(C)C.C(C)CCO', 'C[Si](C(C)=C(C)C)(C)C.C(CCC)O', '[Si](C)(C)(C(C)=C(C)C)C.C(O)CCC']",100.0,20.0,23.1,98.0,25,2.7,0.102,0.012613
214,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C[Si](C)(C)C(=C(C)C)C.OCCCC', 'CC(=C(C)[Si](C)(C)C)C.C(C)CCO', 'CC(=C(C)C)[Si](C)(C)C.C(CO)CC', 'C(C)(=C([Si](C)(C)C)C)C.C(CCO)C', 'C(C)(C)=C(C)[Si](C)(C)C.C(CCC)O']",100.0,20.0,23.1,97.5,25,2.7,0.1329,0.012174
216,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C[Si](C)(C(C)=C(C)C)C.C(CC)CO', 'CC(C)=C(C)[Si](C)(C)C.OCCCC', 'CC(=C([Si](C)(C)C)C)C.C(C)CCO', 'C[Si](C(=C(C)C)C)(C)C.C(CO)CC', 'C(C)(=C(C)C)[Si](C)(C)C.C(CCC)O']",100.0,20.0,23.1,96.5,25,2.7,0.2003,0.012227
217,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'CC(=C(C)[Si](C)(C)C)C.OCCCC', 'CC(C)=C([Si](C)(C)C)C.C(CC)CO', 'C([Si](C)(C)C)(C)=C(C)C.C(C)CCO', 'C([Si](C)(C)C)(=C(C)C)C.C(CCC)O', '[Si](C)(C)(C(C)=C(C)C)C.C(CCO)C']",100.0,20.0,23.1,96.0,25,2.7,0.2466,0.012227
218,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C[Si](C)(C(=C(C)C)C)C.C(C)CCO', 'CC(=C(C)[Si](C)(C)C)C.OCCCC', 'C[Si](C)(C)C(C)=C(C)C.C(CO)CC', 'CC(=C([Si](C)(C)C)C)C.C(CCO)C', 'CC([Si](C)(C)C)=C(C)C.C(O)CCC']",100.0,20.0,23.1,95.5,25,2.7,0.2972,0.012069
221,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'CC(=C([Si](C)(C)C)C)C.C(CCO)C', 'CC([Si](C)(C)C)=C(C)C.OCCCC', 'CC(C)=C([Si](C)(C)C)C.C(CC)CO', 'C(=C(C)C)([Si](C)(C)C)C.C(CCC)O', 'CC(=C(C)[Si](C)(C)C)C.C(O)CCC']",100.0,20.0,23.1,94.0,25,2.7,0.5191,0.011155
222,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C(=C(C)C)(C)[Si](C)(C)C.OCCCC', 'C[Si](C(C)=C(C)C)(C)C.C(C)CCO', 'C(C)([Si](C)(C)C)=C(C)C.C(CO)CC', '[Si](C)(C)(C(C)=C(C)C)C.C(CCO)C', 'CC(C)=C(C)[Si](C)(C)C.C(CCC)O']",100.0,22.0,23.1,99.0,25,2.7,0.06,0.019231
223,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'CC(=C(C)[Si](C)(C)C)C.C(O)CCC', '[Si](C)(C)(C)C(C)=C(C)C.C(C)CCO', 'C[Si](C)(C(=C(C)C)C)C.C(CCC)O', 'CC(C)=C(C)[Si](C)(C)C.OCCCC', 'C[Si](C(=C(C)C)C)(C)C.C(CCO)C']",100.0,22.0,23.1,98.5,25,2.7,0.06,0.018182
224,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'CC(=C(C)C)[Si](C)(C)C.C(CCO)C', '[Si](C(=C(C)C)C)(C)(C)C.C(CO)CC', '[Si](C(C)=C(C)C)(C)(C)C.C(CCC)O', 'C[Si](C)(C(=C(C)C)C)C.OCCCC', 'C(=C([Si](C)(C)C)C)(C)C.C(CC)CO']",100.0,22.0,23.1,99.5,25,2.7,0.078,0.012821
225,ptmsp,C/C(C)=C(C)/[Si](C)(C)C,n-butanol,CCCCO,"['C/C(C)=C(C)/[Si](C)(C)C.CCCCO', 'C(C)(C)=C([Si](C)(C)C)C.OCCCC', 'C[Si](C(=C(C)C)C)(C)C.C(C)CCO', 'C[Si](C(C)=C(C)C)(C)C.C(CCO)C', 'CC(=C(C)C)[Si](C)(C)C.C(CC)CO', 'C([Si](C)(C)C)(C)=C(C)C.C(O)CCC']",100.0,22.0,23.1,99.7,25,2.7,0.124,0.019608
