Polymer,Polymer_SMILES,T_K,P_Mpa,exp_CO2_sol_g_g,pred_CO2_sol_g_g,train/test,Augmented_SMILES
CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,10.38,0.1281,0.17697,test,"['c1c(C(=O)O)cccc1C(=O)O.OC(=O)c1ccc(cc1)C(O)=O.C(CCC(O)=O)CC(=O)O.OCCO.C(O)C(C)(C)CO.C(C(CC)(CO)CO)O', 'c1c(C(O)=O)cccc1C(=O)O.c1cc(ccc1C(O)=O)C(O)=O.C(=O)(CCCCC(O)=O)O.C(O)CO.CC(C)(CO)CO.OCC(CO)(CO)CC', 'c1c(C(=O)O)cccc1C(=O)O.c1(ccc(cc1)C(=O)O)C(=O)O.C(C(O)=O)CCCC(O)=O.OCCO.C(CO)(C)(CO)C.C(O)C(CC)(CO)CO', 'OC(c1cc(C(=O)O)ccc1)=O.O=C(c1ccc(C(=O)O)cc1)O.C(C(=O)O)CCCC(O)=O.OCCO.C(C)(C)(CO)CO.OCC(CC)(CO)CO', 'C(=O)(O)c1cccc(C(=O)O)c1.c1(C(O)=O)ccc(C(=O)O)cc1.C(CCCC(=O)O)C(O)=O.OCCO.CC(C)(CO)CO.CCC(CO)(CO)CO']"
CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,15.09,0.3023,0.23091,test,"['C(O)(=O)c1cccc(C(O)=O)c1.OC(=O)c1ccc(C(O)=O)cc1.OC(CCCCC(O)=O)=O.OCCO.C(CO)(C)(CO)C.OCC(CO)(CC)CO', 'OC(c1cc(C(=O)O)ccc1)=O.C(=O)(c1ccc(C(O)=O)cc1)O.O=C(CCCCC(O)=O)O.C(O)CO.C(O)C(CO)(C)C.C(O)C(CC)(CO)CO', 'c1cc(C(O)=O)cc(C(=O)O)c1.C(c1ccc(C(=O)O)cc1)(=O)O.O=C(CCCCC(O)=O)O.OCCO.OCC(CO)(C)C.C(O)C(CC)(CO)CO', 'c1c(C(=O)O)cc(cc1)C(O)=O.c1(ccc(cc1)C(=O)O)C(O)=O.O=C(CCCCC(O)=O)O.OCCO.C(O)C(CO)(C)C.OCC(CC)(CO)CO', 'OC(c1cccc(c1)C(=O)O)=O.c1(C(O)=O)ccc(cc1)C(O)=O.O=C(CCCCC(O)=O)O.C(CO)O.OCC(C)(CO)C.C(O)C(CO)(CC)CO']"
CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,309.2,31.0,0.5895,0.58258,test,"['c1ccc(cc1C(O)=O)C(O)=O.c1(ccc(C(O)=O)cc1)C(=O)O.C(O)(CCCCC(=O)O)=O.OCCO.C(C(C)(CO)C)O.OCC(CO)(CO)CC', 'c1c(C(=O)O)cc(cc1)C(O)=O.OC(c1ccc(cc1)C(=O)O)=O.C(O)(CCCCC(=O)O)=O.OCCO.OCC(CO)(C)C.OCC(CC)(CO)CO', 'c1(C(=O)O)cccc(C(O)=O)c1.c1(C(=O)O)ccc(cc1)C(O)=O.C(CCC(O)=O)CC(=O)O.OCCO.CC(C)(CO)CO.C(CO)(CO)(CO)CC', 'c1cc(cc(C(O)=O)c1)C(O)=O.c1cc(C(O)=O)ccc1C(=O)O.C(C(O)=O)CCCC(O)=O.OCCO.C(C(C)(CO)C)O.C(CO)(CC)(CO)CO', 'OC(=O)c1cc(C(O)=O)ccc1.c1cc(C(=O)O)ccc1C(=O)O.O=C(O)CCCCC(=O)O.OCCO.OCC(C)(C)CO.C(C(CO)(CC)CO)O']"
CPE67,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,343.3,28.14,0.4444,0.45435,test,"['C(O)(=O)c1cc(C(=O)O)ccc1.C(=O)(c1ccc(C(=O)O)cc1)O.C(CCCC(=O)O)C(O)=O.C(CO)O.OCC(C)(CO)C.C(C(CC)(CO)CO)O', 'OC(=O)c1cc(C(O)=O)ccc1.c1c(C(=O)O)ccc(C(O)=O)c1.C(CCCC(O)=O)C(=O)O.OCCO.C(C(CO)(C)C)O.C(CC)(CO)(CO)CO', 'C(=O)(c1cc(C(=O)O)ccc1)O.c1cc(ccc1C(O)=O)C(=O)O.O=C(O)CCCCC(=O)O.C(CO)O.C(C(CO)(C)C)O.C(C(CO)(CC)CO)O', 'c1(cccc(c1)C(O)=O)C(O)=O.c1cc(ccc1C(=O)O)C(O)=O.C(CCCC(O)=O)C(O)=O.OCCO.C(CO)(CO)(C)C.OCC(CO)(CO)CC', 'c1c(cc(cc1)C(O)=O)C(O)=O.c1cc(C(=O)O)ccc1C(O)=O.C(C(=O)O)CCCC(O)=O.C(CO)O.C(C)(C)(CO)CO.CCC(CO)(CO)CO']"
PPO(H),COc1c(C)cc(C)cc1C,373.15,10.111,0.0933,0.08613,test,"['c1c(C)cc(c(c1C)OC)C', 'c1(c(C)cc(C)cc1C)OC', 'c1c(C)cc(C)c(c1C)OC', 'O(c1c(C)cc(cc1C)C)C', 'c1(cc(c(OC)c(C)c1)C)C']"
PPO(H),COc1c(C)cc(C)cc1C,373.15,11.965,0.10601,0.08541,test,"['Cc1c(OC)c(C)cc(C)c1', 'O(c1c(cc(cc1C)C)C)C', 'Cc1cc(C)c(c(C)c1)OC', 'c1(c(C)cc(C)cc1C)OC', 'c1(C)cc(C)cc(c1OC)C']"
PPO(H),COc1c(C)cc(C)cc1C,373.15,13.935,0.12026,0.11179,test,"['c1c(C)cc(C)c(c1C)OC', 'c1(c(OC)c(cc(C)c1)C)C', 'c1c(c(OC)c(C)cc1C)C', 'c1(c(OC)c(C)cc(c1)C)C', 'c1(C)c(OC)c(cc(c1)C)C']"
PPO(H),COc1c(C)cc(C)cc1C,423.15,6.101,0.03696,0.04422,test,"['c1(cc(c(c(c1)C)OC)C)C', 'c1(C)cc(C)c(OC)c(c1)C', 'c1c(cc(c(c1C)OC)C)C', 'c1(cc(C)c(OC)c(c1)C)C', 'Cc1c(OC)c(cc(C)c1)C']"
PPO(H),COc1c(C)cc(C)cc1C,473.15,8.085,0.03423,0.03731,test,"['Cc1cc(cc(c1OC)C)C', 'O(c1c(C)cc(cc1C)C)C', 'O(C)c1c(C)cc(cc1C)C', 'Cc1cc(c(c(C)c1)OC)C', 'c1(cc(cc(C)c1OC)C)C']"
PPO(H),COc1c(C)cc(C)cc1C,473.15,12.078,0.05263,0.0565,test,"['COc1c(cc(cc1C)C)C', 'c1c(cc(C)c(c1C)OC)C', 'c1c(C)cc(c(c1C)OC)C', 'Cc1cc(C)cc(c1OC)C', 'c1(cc(C)cc(c1OC)C)C']"
PPO(L),COc1c(C)cc(C)cc1C,373.15,8.051,0.07938,0.06808,test,"['c1(C)c(OC)c(C)cc(c1)C', 'c1(cc(cc(c1OC)C)C)C', 'c1(C)cc(c(OC)c(C)c1)C', 'COc1c(cc(cc1C)C)C', 'c1c(C)cc(C)c(c1C)OC']"
PPO(L),COc1c(C)cc(C)cc1C,423.15,8.133,0.04573,0.03679,test,"['c1(cc(c(c(C)c1)OC)C)C', 'Cc1cc(C)cc(C)c1OC', 'c1c(cc(c(c1C)OC)C)C', 'O(c1c(cc(cc1C)C)C)C', 'c1c(C)cc(C)c(OC)c1C']"
PPO(L),COc1c(C)cc(C)cc1C,473.15,6.12,0.02474,0.02945,test,"['c1(C)cc(c(c(c1)C)OC)C', 'COc1c(C)cc(cc1C)C', 'c1(C)cc(c(OC)c(C)c1)C', 'c1c(C)c(OC)c(C)cc1C', 'c1c(cc(C)c(OC)c1C)C']"
PPO(L),COc1c(C)cc(C)cc1C,473.15,12.122,0.05048,0.06355,test,"['COc1c(cc(cc1C)C)C', 'c1(c(cc(cc1C)C)C)OC', 'c1(C)cc(cc(c1OC)C)C', 'c1(C)cc(C)c(OC)c(c1)C', 'c1(C)cc(c(c(c1)C)OC)C']"
PS,CCC(C)c1ccccc1,373.2,14.348,0.0929,0.07713,test,"['c1c(cccc1)C(C)CC', 'c1ccc(C(CC)C)cc1', 'CC(c1ccccc1)CC', 'c1cccc(C(C)CC)c1', 'c1cccc(c1)C(C)CC']"
PS,CCC(C)c1ccccc1,373.2,17.476,0.1104,0.10221,test,"['C(C)(CC)c1ccccc1', 'c1cccc(c1)C(CC)C', 'c1cc(C(C)CC)ccc1', 'C(C)C(C)c1ccccc1', 'C(c1ccccc1)(CC)C']"
PS,CCC(C)c1ccccc1,413.2,10.721,0.0526,0.05884,test,"['C(C)(CC)c1ccccc1', 'CCC(c1ccccc1)C', 'CC(c1ccccc1)CC', 'c1ccccc1C(C)CC', 'c1c(C(CC)C)cccc1']"
PS,CCC(C)c1ccccc1,413.2,20.036,0.1012,0.1038,test,"['C(C(C)c1ccccc1)C', 'C(C)(CC)c1ccccc1', 'C(C)C(c1ccccc1)C', 'c1(ccccc1)C(C)CC', 'c1c(cccc1)C(C)CC']"
PS,CCC(C)c1ccccc1,453.2,2.472,0.0094,0.00824,test,"['c1(C(C)CC)ccccc1', 'c1cc(ccc1)C(CC)C', 'CCC(c1ccccc1)C', 'CC(c1ccccc1)CC', 'c1cccc(c1)C(CC)C']"
PS,CCC(C)c1ccccc1,453.2,15.444,0.0596,0.06573,test,"['c1cc(C(C)CC)ccc1', 'C(c1ccccc1)(C)CC', 'c1cc(ccc1)C(CC)C', 'c1cccc(C(CC)C)c1', 'CC(CC)c1ccccc1']"
PS,CCC(C)c1ccccc1,338.22,11.96,0.10614,0.09588,test,"['c1c(C(C)CC)cccc1', 'c1ccccc1C(CC)C', 'C(c1ccccc1)(C)CC', 'c1(ccccc1)C(C)CC', 'CC(c1ccccc1)CC']"
PS,CCC(C)c1ccccc1,362.5,8.09,0.06231,0.06303,test,"['c1c(cccc1)C(CC)C', 'c1(ccccc1)C(C)CC', 'c1(C(CC)C)ccccc1', 'c1ccc(C(CC)C)cc1', 'C(C)C(c1ccccc1)C']"
PS,CCC(C)c1ccccc1,383.22,6.55,0.03597,0.03132,test,"['c1c(cccc1)C(CC)C', 'CCC(c1ccccc1)C', 'c1ccccc1C(CC)C', 'C(CC)(c1ccccc1)C', 'c1cc(ccc1)C(C)CC']"
PS,CCC(C)c1ccccc1,383.22,20.42,0.10514,0.09791,test,"['c1ccc(cc1)C(C)CC', 'C(C)C(C)c1ccccc1', 'c1(C(CC)C)ccccc1', 'c1cccc(C(C)CC)c1', 'CC(c1ccccc1)CC']"
PS,CCC(C)c1ccccc1,402.51,33.05,0.1349,0.1337,test,"['C(CC)(C)c1ccccc1', 'c1cc(ccc1)C(C)CC', 'C(C)C(C)c1ccccc1', 'c1cccc(c1)C(C)CC', 'c1ccccc1C(CC)C']"
PS,CCC(C)c1ccccc1,373.15,8.585,0.05329,0.06037,test,"['c1ccccc1C(CC)C', 'c1cc(C(CC)C)ccc1', 'c1(C(C)CC)ccccc1', 'c1cc(ccc1)C(CC)C', 'c1(ccccc1)C(C)CC']"
PS,CCC(C)c1ccccc1,373.15,12.631,0.07721,0.06201,test,"['c1cccc(c1)C(C)CC', 'c1c(C(C)CC)cccc1', 'c1cccc(C(CC)C)c1', 'c1ccccc1C(CC)C', 'C(C(c1ccccc1)C)C']"
PS,CCC(C)c1ccccc1,423.15,12.046,0.04963,0.06572,test,"['c1c(cccc1)C(CC)C', 'C(C)(CC)c1ccccc1', 'c1cccc(C(C)CC)c1', 'c1ccccc1C(C)CC', 'C(C)C(C)c1ccccc1']"
PVAc,CCC(C)OC(C)=O,313.15,0.459,0.01465,0.00552,test,"['CC(CC)OC(=O)C', 'C(C(C)OC(C)=O)C', 'CC(OC(C)=O)CC', 'O=C(OC(C)CC)C', 'CC(OC(CC)C)=O']"
PVAc,CCC(C)OC(C)=O,313.15,2.818,0.10387,0.12832,test,"['O=C(OC(C)CC)C', 'C(OC(C)=O)(C)CC', 'C(C)(CC)OC(C)=O', 'C(=O)(C)OC(CC)C', 'O=C(C)OC(C)CC']"
PVAc,CCC(C)OC(C)=O,313.15,5.916,0.27235,0.30903,test,"['O=C(OC(C)CC)C', 'O(C(C)=O)C(C)CC', 'C(=O)(C)OC(C)CC', 'C(C(C)OC(C)=O)C', 'C(C(OC(=O)C)C)C']"
PVAc,CCC(C)OC(C)=O,353.15,2.211,0.03992,0.0368,test,"['CCC(OC(=O)C)C', 'CC(OC(C)=O)CC', 'CC(OC(CC)C)=O', 'O=C(C)OC(CC)C', 'CCC(OC(C)=O)C']"
PVAc,CCC(C)OC(C)=O,373.15,10.194,0.17,0.22183,test,"['C(=O)(C)OC(C)CC', 'C(C)C(OC(C)=O)C', 'C(C)C(C)OC(=O)C', 'O=C(C)OC(C)CC', 'C(=O)(OC(C)CC)C']"
PVAc,CCC(C)OC(C)=O,373.15,17.449,0.29925,0.23766,test,"['CC(OC(C)=O)CC', 'C(=O)(OC(C)CC)C', 'C(C)C(OC(C)=O)C', 'C(=O)(OC(CC)C)C', 'CC(=O)OC(CC)C']"
PP,CCC(C)C,353.2,5.04,0.0222,0.02822,test,"['C(C(C)C)C', 'CC(C)CC', 'C(C)(C)CC', 'C(C)C(C)C', 'C(CC)(C)C']"
PP,CCC(C)C,443.7,24.91,0.2617,0.25458,test,"['C(C(C)C)C', 'CC(C)CC', 'CC(CC)C', 'C(CC)(C)C', 'C(C)(CC)C']"
PP,CCC(C)C,464.2,4.97,0.0401,0.04472,test,"['C(C)C(C)C', 'CC(C)CC', 'C(C(C)C)C', 'CC(CC)C', 'C(C)(C)CC']"
PP,CCC(C)C,483.7,24.91,0.2429,0.23472,test,"['C(CC)(C)C', 'CC(CC)C', 'C(C)(C)CC', 'C(C)C(C)C', 'CC(C)CC']"
PP,CCC(C)C,373.15,4.89,0.04682,0.05042,test,"['CC(CC)C', 'C(C)(C)CC', 'C(C)(CC)C', 'C(C)C(C)C', 'CC(C)CC']"
PP,CCC(C)C,373.15,6.31,0.06331,0.07011,test,"['C(C(C)C)C', 'C(C)C(C)C', 'CC(CC)C', 'C(C)(CC)C', 'C(CC)(C)C']"
PP,CCC(C)C,373.15,9.08,0.09261,0.09516,test,"['CC(C)CC', 'C(C)(C)CC', 'CC(CC)C', 'C(C)C(C)C', 'C(CC)(C)C']"
PP,CCC(C)C,373.15,11.76,0.12503,0.10834,test,"['C(C)(C)CC', 'C(C(C)C)C', 'CC(C)CC', 'CC(CC)C', 'C(C)C(C)C']"
PP,CCC(C)C,398.15,2.95,0.02373,0.03075,test,"['C(C)(C)CC', 'CC(CC)C', 'C(CC)(C)C', 'C(C)(CC)C', 'CC(C)CC']"
PP,CCC(C)C,398.15,5.66,0.04799,0.05782,test,"['C(CC)(C)C', 'C(C)C(C)C', 'CC(CC)C', 'CC(C)CC', 'C(C)(C)CC']"
PP,CCC(C)C,398.15,6.92,0.05994,0.04637,test,"['CC(C)CC', 'C(C(C)C)C', 'C(C)(CC)C', 'CC(CC)C', 'C(CC)(C)C']"
PP,CCC(C)C,398.15,8.1,0.07053,0.06267,test,"['CC(CC)C', 'C(CC)(C)C', 'C(C(C)C)C', 'C(C)C(C)C', 'CC(C)CC']"
PP,CCC(C)C,423.15,5.3,0.03768,0.02971,test,"['C(C(C)C)C', 'C(CC)(C)C', 'C(C)(C)CC', 'CC(CC)C', 'CC(C)CC']"
PLGA,COC(=O)COC(=O)C(C)C,308.0,10.14,0.1464,0.1464,train,"['CC(C)C(=O)OCC(OC)=O', 'C(COC(=O)C(C)C)(=O)OC', 'CC(C(OCC(OC)=O)=O)C', 'C(OCC(=O)OC)(=O)C(C)C', 'COC(=O)COC(C(C)C)=O']"
PLGA,COC(=O)COC(=O)C(C)C,308.0,15.31,0.238,0.238,train,"['O=C(OCC(=O)OC)C(C)C', 'C(OCC(=O)OC)(=O)C(C)C', 'O=C(OC)COC(C(C)C)=O', 'CC(C)C(=O)OCC(OC)=O', 'O=C(C(C)C)OCC(=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,308.0,18.4,0.2577,0.2577,train,"['COC(=O)COC(C(C)C)=O', 'C(C(C)C)(OCC(OC)=O)=O', 'O=C(C(C)C)OCC(OC)=O', 'C(=O)(C(C)C)OCC(=O)OC', 'O=C(C(C)C)OCC(=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,308.0,23.11,0.2794,0.2794,train,"['COC(COC(C(C)C)=O)=O', 'C(OC(C(C)C)=O)C(=O)OC', 'O=C(C(C)C)OCC(OC)=O', 'C(C(=O)OC)OC(=O)C(C)C', 'O=C(OC)COC(C(C)C)=O']"
PLGA,COC(=O)COC(=O)C(C)C,308.0,29.49,0.2929,0.2929,train,"['CC(C(=O)OCC(=O)OC)C', 'C(C(=O)OCC(=O)OC)(C)C', 'O(CC(=O)OC)C(=O)C(C)C', 'O(CC(OC)=O)C(=O)C(C)C', 'O(C)C(=O)COC(=O)C(C)C']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,12.09,0.1666,0.1666,train,"['O(CC(OC)=O)C(C(C)C)=O', 'O=C(COC(=O)C(C)C)OC', 'C(OC(=O)C(C)C)C(=O)OC', 'O(C(=O)C(C)C)CC(=O)OC', 'O=C(COC(C(C)C)=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,15.3,0.2188,0.2188,train,"['C(C(C)C)(=O)OCC(OC)=O', 'COC(COC(=O)C(C)C)=O', 'CC(C(=O)OCC(OC)=O)C', 'O(C(COC(=O)C(C)C)=O)C', 'C(=O)(C(C)C)OCC(=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,18.19,0.2407,0.2407,train,"['CC(C(OCC(=O)OC)=O)C', 'C(C(C)C)(OCC(=O)OC)=O', 'O(C(=O)COC(C(C)C)=O)C', 'C(OC(=O)C(C)C)C(=O)OC', 'C(C)(C)C(=O)OCC(=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,20.61,0.2555,0.2555,train,"['C(COC(=O)C(C)C)(=O)OC', 'O=C(C(C)C)OCC(=O)OC', 'CC(C(OCC(OC)=O)=O)C', 'C(C(=O)OC)OC(C(C)C)=O', 'CC(C(=O)OCC(OC)=O)C']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,25.59,0.273,0.273,train,"['COC(COC(=O)C(C)C)=O', 'O=C(OCC(=O)OC)C(C)C', 'O=C(COC(C(C)C)=O)OC', 'O=C(OC)COC(C(C)C)=O', 'O(C(C(C)C)=O)CC(OC)=O']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,28.46,0.2823,0.2823,train,"['C(C(=O)OC)OC(C(C)C)=O', 'COC(COC(C(C)C)=O)=O', 'C(COC(C(C)C)=O)(=O)OC', 'COC(=O)COC(C(C)C)=O', 'CC(C(=O)OCC(=O)OC)C']"
PLGA,COC(=O)COC(=O)C(C)C,313.0,30.7,0.2876,0.2876,train,"['C(C)(C(OCC(OC)=O)=O)C', 'C(C(=O)OC)OC(=O)C(C)C', 'COC(=O)COC(C(C)C)=O', 'O(C(=O)COC(=O)C(C)C)C', 'C(COC(=O)C(C)C)(=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,12.43,0.0903,0.0903,train,"['O=C(C(C)C)OCC(OC)=O', 'CC(C)C(=O)OCC(OC)=O', 'O(C)C(=O)COC(=O)C(C)C', 'O=C(OCC(OC)=O)C(C)C', 'C(=O)(COC(C(C)C)=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,15.06,0.1793,0.1793,train,"['C(=O)(OCC(=O)OC)C(C)C', 'C(=O)(OC)COC(=O)C(C)C', 'O=C(COC(=O)C(C)C)OC', 'C(OC(=O)C(C)C)C(=O)OC', 'C(C(=O)OCC(=O)OC)(C)C']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,19.3,0.2236,0.2236,train,"['C(C(=O)OC)OC(=O)C(C)C', 'C(C(OC)=O)OC(C(C)C)=O', 'C(C)(C(=O)OCC(=O)OC)C', 'O(C(=O)C(C)C)CC(=O)OC', 'COC(COC(C(C)C)=O)=O']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,22.97,0.2445,0.2445,train,"['CC(C)C(OCC(=O)OC)=O', 'CC(C)C(OCC(OC)=O)=O', 'O(C(COC(C(C)C)=O)=O)C', 'CC(C)C(=O)OCC(=O)OC', 'O(C)C(COC(=O)C(C)C)=O']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,24.07,0.2492,0.2492,train,"['O=C(COC(C(C)C)=O)OC', 'CC(C(OCC(=O)OC)=O)C', 'C(COC(C(C)C)=O)(OC)=O', 'COC(COC(=O)C(C)C)=O', 'C(C(=O)OC)OC(=O)C(C)C']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,26.44,0.2588,0.2588,train,"['C(OC(=O)C(C)C)C(OC)=O', 'O(C)C(=O)COC(=O)C(C)C', 'COC(COC(=O)C(C)C)=O', 'C(C)(C(=O)OCC(=O)OC)C', 'COC(COC(C(C)C)=O)=O']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,28.1,0.2638,0.2638,train,"['O(C(=O)COC(C(C)C)=O)C', 'O=C(OCC(=O)OC)C(C)C', 'CC(C(OCC(OC)=O)=O)C', 'O(C(C(C)C)=O)CC(OC)=O', 'C(=O)(COC(C(C)C)=O)OC']"
PLGA,COC(=O)COC(=O)C(C)C,323.0,30.29,0.2702,0.2702,train,"['O(C(COC(=O)C(C)C)=O)C', 'COC(COC(=O)C(C)C)=O', 'C(=O)(OCC(OC)=O)C(C)C', 'O=C(OCC(OC)=O)C(C)C', 'COC(=O)COC(C(C)C)=O']"
PLLA,COC(=O)[C@H](C)C,308.0,9.62,0.2851,0.28509,train,"['O=C(C(C)C)OC', 'O(C(C(C)C)=O)C', 'O=C(OC)C(C)C', 'CC(C(=O)OC)C', 'C(C(OC)=O)(C)C']"
PLLA,COC(=O)[C@H](C)C,308.0,15.14,0.3874,0.38741,train,"['C(=O)(OC)C(C)C', 'COC(C(C)C)=O', 'C(OC)(=O)C(C)C', 'CC(C)C(=O)OC', 'C(OC)(C(C)C)=O']"
PLLA,COC(=O)[C@H](C)C,308.0,18.53,0.4062,0.40621,train,"['C(C(=O)OC)(C)C', 'O=C(OC)C(C)C', 'CC(C(=O)OC)C', 'C(=O)(OC)C(C)C', 'O=C(C(C)C)OC']"
PLLA,COC(=O)[C@H](C)C,308.0,22.92,0.4199,0.41991,train,"['O=C(OC)C(C)C', 'O(C)C(=O)C(C)C', 'CC(C)C(=O)OC', 'CC(C)C(OC)=O', 'COC(C(C)C)=O']"
PLLA,COC(=O)[C@H](C)C,308.0,25.55,0.4244,0.42439,train,"['COC(=O)C(C)C', 'C(C(=O)OC)(C)C', 'O=C(OC)C(C)C', 'CC(C)C(OC)=O', 'CC(C)C(=O)OC']"
PLLA,COC(=O)[C@H](C)C,308.0,28.67,0.4264,0.42639,train,"['C(=O)(OC)C(C)C', 'COC(C(C)C)=O', 'CC(C)C(OC)=O', 'C(C)(C(=O)OC)C', 'O(C(C(C)C)=O)C']"
PLLA,COC(=O)[C@H](C)C,308.0,30.29,0.4301,0.43014,train,"['O(C)C(=O)C(C)C', 'O=C(C(C)C)OC', 'C(C)(C)C(=O)OC', 'CC(C)C(OC)=O', 'O(C)C(C(C)C)=O']"
PLLA,COC(=O)[C@H](C)C,313.0,15.69,0.3698,0.36982,train,"['C(C)(C(=O)OC)C', 'COC(C(C)C)=O', 'O(C(C(C)C)=O)C', 'CC(C(=O)OC)C', 'CC(C)C(OC)=O']"
PLLA,COC(=O)[C@H](C)C,313.0,25.75,0.4125,0.4125,train,"['C(C)(C)C(=O)OC', 'COC(=O)C(C)C', 'O=C(OC)C(C)C', 'O=C(C(C)C)OC', 'COC(C(C)C)=O']"
PLLA,COC(=O)[C@H](C)C,313.0,28.28,0.4174,0.41744,train,"['COC(C(C)C)=O', 'O(C(=O)C(C)C)C', 'CC(C)C(=O)OC', 'CC(C)C(OC)=O', 'O(C)C(C(C)C)=O']"
PLLA,COC(=O)[C@H](C)C,313.0,31.46,0.4228,0.42267,train,"['CC(C)C(OC)=O', 'C(OC)(C(C)C)=O', 'O=C(C(C)C)OC', 'C(C)(C)C(OC)=O', 'O(C(C(C)C)=O)C']"
PLLA,COC(=O)[C@H](C)C,323.0,10.73,0.1652,0.16521,train,"['CC(C(=O)OC)C', 'CC(C)C(=O)OC', 'CC(C(OC)=O)C', 'C(C(=O)OC)(C)C', 'O=C(OC)C(C)C']"
PLLA,COC(=O)[C@H](C)C,323.0,12.66,0.2534,0.25337,train,"['O(C(=O)C(C)C)C', 'C(C)(C(=O)OC)C', 'O=C(OC)C(C)C', 'C(C(C)C)(=O)OC', 'COC(=O)C(C)C']"
PLLA,COC(=O)[C@H](C)C,323.0,15.65,0.3294,0.32939,train,"['C(C(=O)OC)(C)C', 'CC(C(=O)OC)C', 'C(OC)(=O)C(C)C', 'C(C)(C)C(OC)=O', 'COC(=O)C(C)C']"
PLLA,COC(=O)[C@H](C)C,323.0,20.18,0.3718,0.37181,train,"['CC(C(OC)=O)C', 'C(C(OC)=O)(C)C', 'C(OC)(=O)C(C)C', 'COC(C(C)C)=O', 'C(=O)(OC)C(C)C']"
PLLA,COC(=O)[C@H](C)C,323.0,22.46,0.384,0.38398,train,"['CC(C(=O)OC)C', 'C(C)(C)C(=O)OC', 'C(=O)(C(C)C)OC', 'COC(=O)C(C)C', 'C(C)(C(=O)OC)C']"
PLLA,COC(=O)[C@H](C)C,323.0,25.31,0.3971,0.39711,train,"['C(OC)(C(C)C)=O', 'CC(C(OC)=O)C', 'O=C(OC)C(C)C', 'CC(C)C(=O)OC', 'CC(C(=O)OC)C']"
PLLA,COC(=O)[C@H](C)C,323.0,27.5,0.4044,0.4044,train,"['C(C)(C)C(OC)=O', 'CC(C(=O)OC)C', 'COC(=O)C(C)C', 'CC(C)C(OC)=O', 'C(=O)(OC)C(C)C']"
PLLA,COC(=O)[C@H](C)C,323.0,29.9,0.4116,0.41158,train,"['CC(C)C(=O)OC', 'CC(C)C(OC)=O', 'CC(C(OC)=O)C', 'O(C(=O)C(C)C)C', 'O(C)C(=O)C(C)C']"
CPE55,C1=CC(=CC(=C1)C(=O)O)C(=O)O.C1=CC(=CC=C1C(=O)O)C(=O)O.C(CCC(=O)O)CC(=O)O.C(CO)O.CC(C)(CO)CO.CCC(CO)(CO)CO,306.0,1.27,0.0188,0.01876,train,"['OC(=O)c1cc(C(O)=O)ccc1.C(c1ccc(cc1)C(O)=O)(=O)O.OC(CCCCC(O)=O)=O.C(O)CO.CC(C)(CO)CO.OCC(CO)(CO)CC', 'c1(cc(C(O)=O)ccc1)C(=O)O.O=C(c1ccc(cc1)C(O)=O)O.C(CCCC(=O)O)C(O)=O.C(O)CO.C(C)(CO)(CO)C.C(O)C(CC)(CO)CO', 'c1(C(=O)O)cc(C(O)=O)ccc1.O=C(O)c1ccc(cc1)C(=O)O.OC(CCCCC(=O)O)=O.C(O)CO.OCC(C)(CO)C.C(C(CO)(CO)CC)O', 'OC(=O)c1cccc(c1)C(O)=O.c1c(ccc(C(=O)O)c1)C(O)=O.C(CCCC(=O)O)C(O)=O.C(O)CO.C(C)(CO)(C)CO.C(O)C(CO)(CO)CC', 'c1(C(=O)O)cc(ccc1)C(O)=O.O=C(c1ccc(C(O)=O)cc1)O.C(CC(=O)O)CCC(O)=O.OCCO.C(C)(C)(CO)CO.OCC(CO)(CO)CC']"
